conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,case_folded,cleaned,tokens,tokens_normalized,tokens_no_stopwords,tokens_stemmed,bobot_nilai_total,label
1797642711677493629,Tue Jun 04 05:02:50 +0000 2024,0,@bunshwaa kak nadd nitip kalo udah ada pl nya mau bingitss hwa potter sama hwa petani milenial,1797856514268684598,,bunshwaa,in,🎧𝘀𝘁𝗿𝗮𝘄𝗲𝗿𝗿𝘆𝗯𝘂𝗻. . ,0,0,0,https://x.com/YL0UI/status/1797856514268684598,1488559788115968000,YL0UI,@bunshwaa kak nadd nitip kalo udah ada pl nya mau bingitss hwa potter sama hwa petani milenial,kak nadd nitip kalo udah ada pl nya mau bingitss hwa potter sama hwa petani milenial,"['kak', 'nadd', 'nitip', 'kalo', 'udah', 'ada', 'pl', 'nya', 'mau', 'bingitss', 'hwa', 'potter', 'sama', 'hwa', 'petani', 'milenial']","['kak', 'nadd', 'nitip', 'kalau', 'sudah', 'ada', 'pl', 'nya', 'mau', 'bingitss', 'hwa', 'potter', 'sama', 'hwa', 'petani', 'milenial']","['kak', 'nadd', 'nitip', 'pl', 'nya', 'bingitss', 'hwa', 'potter', 'hwa', 'petani', 'milenial']","['kak', 'nadd', 'nitip', 'pl', 'nya', 'bingitss', 'hwa', 'potter', 'hwa', 'tani', 'milenial']",0,positif
1797653070505189679,Mon Jun 03 15:34:25 +0000 2024,0,Kadistanhorti Pinrang Andi Sinapati Rudi Saksikan Penyerahan Bantuan Bencana Petani Secara Simbolis Oleh Pj. Bupati Pinrang https://t.co/xQdiHSdWzv lewat @wpvkp,1797653070505189679,,,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://x.com/BarajpMilenial/status/1797653070505189679,1661537184271446016,BarajpMilenial,kadistanhorti pinrang andi sinapati rudi saksikan penyerahan bantuan bencana petani secara simbolis oleh pj. bupati pinrang https://t.co/xqdihsdwzv lewat @wpvkp,kadistanhorti pinrang andi sinapati rudi saksikan penyerahan bantuan bencana petani secara simbolis oleh pj bupati pinrang lewat,"['kadistanhorti', 'pinrang', 'andi', 'sinapati', 'rudi', 'saksikan', 'penyerahan', 'bantuan', 'bencana', 'petani', 'secara', 'simbolis', 'oleh', 'pj', 'bupati', 'pinrang', 'lewat']","['kadistanhorti', 'pinrang', 'andi', 'sinapati', 'rudi', 'saksikan', 'penyerahan', 'bantuan', 'bencana', 'petani', 'secara', 'simbolis', 'oleh', 'pj', 'bupati', 'pinrang', 'lewat']","['kadistanhorti', 'pinrang', 'andi', 'sinapati', 'rudi', 'saksikan', 'penyerahan', 'bantuan', 'bencana', 'petani', 'simbolis', 'pj', 'bupati', 'pinrang']","['kadistanhorti', 'pinrang', 'andi', 'sapat', 'rudi', 'saksi', 'serah', 'bantu', 'bencana', 'tani', 'simbolis', 'pj', 'bupati', 'pinrang']",-6,negatif
1797272844038209658,Sun Jun 02 14:23:32 +0000 2024,0,Jadilah petani milenial.,1797272844038209658,,,in,,0,0,0,https://x.com/SPedalangan/status/1797272844038209658,1345616086276837377,SPedalangan,jadilah petani milenial.,jadilah petani milenial,"['jadilah', 'petani', 'milenial']","['jadilah', 'petani', 'milenial']","['petani', 'milenial']","['tani', 'milenial']",0,positif
1797206215573008766,Sun Jun 02 09:58:53 +0000 2024,0,ketahanan pangan nasional. Mari ciptakan petani-petani milenial yang lain karena Semakin Kompak Semakin Hebat @kec.semarangutara,1797206243465138528,,kecsmgutara,in,"Semarang, Jawa Tengah",0,0,0,https://x.com/kecsmgutara/status/1797206243465138528,987151956043952128,kecsmgutara,ketahanan pangan nasional. mari ciptakan petani-petani milenial yang lain karena semakin kompak semakin hebat @kec.semarangutara,ketahanan pangan nasional mari ciptakan petanipetani milenial yang lain karena semakin kompak semakin hebat semarangutara,"['ketahanan', 'pangan', 'nasional', 'mari', 'ciptakan', 'petanipetani', 'milenial', 'yang', 'lain', 'karena', 'semakin', 'kompak', 'semakin', 'hebat', 'semarangutara']","['ketahanan', 'pangan', 'nasional', 'mari', 'ciptakan', 'petanipetani', 'milenial', 'yang', 'lain', 'karena', 'semakin', 'kompak', 'semakin', 'hebat', 'semarangutara']","['ketahanan', 'pangan', 'nasional', 'mari', 'ciptakan', 'petanipetani', 'milenial', 'kompak', 'hebat', 'semarangutara']","['tahan', 'pangan', 'nasional', 'mari', 'cipta', 'petanipetani', 'milenial', 'kompak', 'hebat', 'semarangutara']",2,positif
1797206215573008766,Sun Jun 02 09:58:46 +0000 2024,0,#Repost @mbakitasmg ・・・ Semakin Kompak Semakin Hebat Saat ini krisis petani menjadi salah satu concern saya dan Pemerintah Kota Semarang yang kami atasi melalui petani-petani milenial. Seperti Sandi Farm yang kedepan kami harapkan mampu berkontribusi aktif dalam https://t.co/53H9svVfM4,1797206215573008766,https://pbs.twimg.com/ext_tw_video_thumb/1797205936672751616/pu/img/a7NgGdwFO9LuPOs7.jpg,,in,"Semarang, Jawa Tengah",0,1,0,https://x.com/kecsmgutara/status/1797206215573008766,987151956043952128,kecsmgutara,#repost @mbakitasmg ・・・ semakin kompak semakin hebat saat ini krisis petani menjadi salah satu concern saya dan pemerintah kota semarang yang kami atasi melalui petani-petani milenial. seperti sandi farm yang kedepan kami harapkan mampu berkontribusi aktif dalam https://t.co/53h9svvfm4,semakin kompak semakin hebat saat ini krisis petani menjadi salah satu concern saya dan pemerintah kota semarang yang kami atasi melalui petanipetani milenial seperti sandi farm yang kedepan kami harapkan mampu berkontribusi aktif dalam,"['semakin', 'kompak', 'semakin', 'hebat', 'saat', 'ini', 'krisis', 'petani', 'menjadi', 'salah', 'satu', 'concern', 'saya', 'dan', 'pemerintah', 'kota', 'semarang', 'yang', 'kami', 'atasi', 'melalui', 'petanipetani', 'milenial', 'seperti', 'sandi', 'farm', 'yang', 'kedepan', 'kami', 'harapkan', 'mampu', 'berkontribusi', 'aktif', 'dalam']","['semakin', 'kompak', 'semakin', 'hebat', 'saat', 'ini', 'krisis', 'petani', 'menjadi', 'salah', 'satu', 'concern', 'saya', 'dan', 'pemerintah', 'kota', 'semarang', 'yang', 'kami', 'atasi', 'melalui', 'petanipetani', 'milenial', 'seperti', 'sandi', 'farm', 'yang', 'kedepan', 'kami', 'harapkan', 'mampu', 'berkontribusi', 'aktif', 'dalam']","['kompak', 'hebat', 'krisis', 'petani', 'salah', 'concern', 'pemerintah', 'kota', 'semarang', 'atasi', 'petanipetani', 'milenial', 'sandi', 'farm', 'kedepan', 'harapkan', 'berkontribusi', 'aktif']","['kompak', 'hebat', 'krisis', 'tani', 'salah', 'concern', 'perintah', 'kota', 'semarang', 'atas', 'petanipetani', 'milenial', 'sandi', 'farm', 'depan', 'harap', 'kontribusi', 'aktif']",-14,negatif
1796770350698795389,Sat Jun 01 07:23:52 +0000 2024,1,@jalupati_ Aq wes dadi petani milenial twin versi polibag ️️️️️️️,1796804843144991221,,tjahtipis,in,,0,1,0,https://x.com/0cubitus0/status/1796804843144991221,1533732356346945537,0cubitus0,@jalupati_ aq wes dadi petani milenial twin versi polibag ️️️️️️️,aq wes dadi petani milenial twin versi polibag,"['aq', 'wes', 'dadi', 'petani', 'milenial', 'twin', 'versi', 'polibag']","['saya', 'wes', 'dadi', 'petani', 'milenial', 'twin', 'versi', 'polibag']","['wes', 'dadi', 'petani', 'milenial', 'twin', 'versi', 'polibag']","['wes', 'dadi', 'tani', 'milenial', 'twin', 'versi', 'polibag']",0,positif
1794309928615911925,Sat May 25 10:09:58 +0000 2024,2,Kadistanbun Aceh Ajak Pemuda Bireuen Jadi Petani Milenial yang Bisa Ciptakan Lapangan Kerja https://t.co/Ho2Gcy3pmE,1794309928615911925,,,in,,0,0,0,https://x.com/distanbun_aceh/status/1794309928615911925,753793879460065280,distanbun_aceh,kadistanbun aceh ajak pemuda bireuen jadi petani milenial yang bisa ciptakan lapangan kerja https://t.co/ho2gcy3pme,kadistanbun aceh ajak pemuda bireuen jadi petani milenial yang bisa ciptakan lapangan kerja,"['kadistanbun', 'aceh', 'ajak', 'pemuda', 'bireuen', 'jadi', 'petani', 'milenial', 'yang', 'bisa', 'ciptakan', 'lapangan', 'kerja']","['kadistanbun', 'aceh', 'ajak', 'pemuda', 'bireuen', 'jadi', 'petani', 'milenial', 'yang', 'bisa', 'ciptakan', 'lapangan', 'kerja']","['kadistanbun', 'aceh', 'ajak', 'pemuda', 'bireuen', 'petani', 'milenial', 'ciptakan', 'lapangan', 'kerja']","['kadistanbun', 'aceh', 'ajak', 'pemuda', 'bireuen', 'tani', 'milenial', 'cipta', 'lapang', 'kerja']",7,positif
1794156942006571121,Sat May 25 00:46:25 +0000 2024,0,@dwiaguspengkit Petani milenial koq butuh lep barang https://t.co/JkFsOVCKnD,1794168108909035848,https://pbs.twimg.com/media/GOYqYOfaAAAGZUf.jpg,dwiaguspengkit,in,Laisa kamitslihi syaiun,0,1,0,https://x.com/addtaufiq/status/1794168108909035848,1296696583463919616,addtaufiq,@dwiaguspengkit petani milenial koq butuh lep barang https://t.co/jkfsovcknd,petani milenial koq butuh lep barang,"['petani', 'milenial', 'koq', 'butuh', 'lep', 'barang']","['petani', 'milenial', 'kok', 'butuh', 'lep', 'barang']","['petani', 'milenial', 'butuh', 'lep', 'barang']","['tani', 'milenial', 'butuh', 'lep', 'barang']",-5,negatif
1793900949054140809,Fri May 24 07:04:49 +0000 2024,1,Hai Petani Milenial! Sebagai anak muda kita harus berani dong mengambil peluang bisnis yang ada. Nah inilah yang mebuat pemuda ini menekuni bisnis nurseri bibit tanaman buah. Yuk saksikan Cangkir Tani dengan tema BERSERI DENGAN NURSERI: Cerita Bisnis Mahasiswa Polbangtan YOMA https://t.co/hvH9vB5pti,1793900949054140809,https://pbs.twimg.com/media/GOU2-nLaoAE5Bxj.jpg,,in,Yogyakarta dan Magelang,0,0,0,https://x.com/Polbangtan_YoMa/status/1793900949054140809,830960706753212416,Polbangtan_YoMa,hai petani milenial! sebagai anak muda kita harus berani dong mengambil peluang bisnis yang ada. nah inilah yang mebuat pemuda ini menekuni bisnis nurseri bibit tanaman buah. yuk saksikan cangkir tani dengan tema berseri dengan nurseri: cerita bisnis mahasiswa polbangtan yoma https://t.co/hvh9vb5pti,hai petani milenial sebagai anak muda kita harus berani dong mengambil peluang bisnis yang ada nah inilah yang mebuat pemuda ini menekuni bisnis nurseri bibit tanaman buah yuk saksikan cangkir tani dengan tema berseri dengan nurseri cerita bisnis mahasiswa polbangtan yoma,"['hai', 'petani', 'milenial', 'sebagai', 'anak', 'muda', 'kita', 'harus', 'berani', 'dong', 'mengambil', 'peluang', 'bisnis', 'yang', 'ada', 'nah', 'inilah', 'yang', 'mebuat', 'pemuda', 'ini', 'menekuni', 'bisnis', 'nurseri', 'bibit', 'tanaman', 'buah', 'yuk', 'saksikan', 'cangkir', 'tani', 'dengan', 'tema', 'berseri', 'dengan', 'nurseri', 'cerita', 'bisnis', 'mahasiswa', 'polbangtan', 'yoma']","['hai', 'petani', 'milenial', 'sebagai', 'anak', 'muda', 'kita', 'harus', 'berani', 'dong', 'mengambil', 'peluang', 'bisnis', 'yang', 'ada', 'nah', 'inilah', 'yang', 'mebuat', 'pemuda', 'ini', 'menekuni', 'bisnis', 'nurseri', 'bibit', 'tanaman', 'buah', 'ayo', 'saksikan', 'cangkir', 'tani', 'dengan', 'tema', 'berseri', 'dengan', 'nurseri', 'cerita', 'bisnis', 'mahasiswa', 'polbangtan', 'yoma']","['hai', 'petani', 'milenial', 'anak', 'muda', 'berani', 'mengambil', 'peluang', 'bisnis', 'mebuat', 'pemuda', 'menekuni', 'bisnis', 'nurseri', 'bibit', 'tanaman', 'buah', 'ayo', 'saksikan', 'cangkir', 'tani', 'tema', 'berseri', 'nurseri', 'cerita', 'bisnis', 'mahasiswa', 'polbangtan', 'yoma']","['hai', 'tani', 'milenial', 'anak', 'muda', 'berani', 'ambil', 'peluang', 'bisnis', 'mebuat', 'pemuda', 'tekun', 'bisnis', 'nurseri', 'bibit', 'tanam', 'buah', 'ayo', 'saksi', 'cangkir', 'tani', 'tema', 'seri', 'nurseri', 'cerita', 'bisnis', 'mahasiswa', 'polbangtan', 'yoma']",9,positif
1793862488334758071,Fri May 24 04:32:00 +0000 2024,0,Simak foto-foto tentang petani milenial di Sikka dan kegigihan mempertahankan pangan lokal. https://t.co/ouL5uaNEYd #UntukIndonesia #AdadiKompas,1793862488334758071,,,in,"Palmerah, Jakarta",0,0,1,https://x.com/hariankompas/status/1793862488334758071,255866913,hariankompas,simak foto-foto tentang petani milenial di sikka dan kegigihan mempertahankan pangan lokal. https://t.co/oul5uaneyd #untukindonesia #adadikompas,simak fotofoto tentang petani milenial di sikka dan kegigihan mempertahankan pangan lokal,"['simak', 'fotofoto', 'tentang', 'petani', 'milenial', 'di', 'sikka', 'dan', 'kegigihan', 'mempertahankan', 'pangan', 'lokal']","['simak', 'fotofoto', 'tentang', 'petani', 'milenial', 'di', 'sikka', 'dan', 'kegigihan', 'mempertahankan', 'pangan', 'lokal']","['simak', 'fotofoto', 'petani', 'milenial', 'sikka', 'kegigihan', 'mempertahankan', 'pangan', 'lokal']","['simak', 'fotofoto', 'tani', 'milenial', 'sikka', 'gigih', 'tahan', 'pangan', 'lokal']",-3,negatif
1793859885097996613,Fri May 24 04:21:39 +0000 2024,0,Fuad Petani Milenial Ciamis; Jangan Malu Turun ke Sawah! https://t.co/tuPFAX1jK4,1793859885097996613,,,in,,0,0,0,https://x.com/reportasee/status/1793859885097996613,1081228439825215488,reportasee,fuad petani milenial ciamis; jangan malu turun ke sawah! https://t.co/tupfax1jk4,fuad petani milenial ciamis jangan malu turun ke sawah,"['fuad', 'petani', 'milenial', 'ciamis', 'jangan', 'malu', 'turun', 'ke', 'sawah']","['fuad', 'petani', 'milenial', 'ciamis', 'jangan', 'malu', 'turun', 'ke', 'sawah']","['fuad', 'petani', 'milenial', 'ciamis', 'malu', 'turun', 'sawah']","['fuad', 'tani', 'milenial', 'ciamis', 'malu', 'turun', 'sawah']",-4,negatif
1793856159956300104,Fri May 24 04:06:51 +0000 2024,0,Petani Milenial Ciamis Ikuti Program Magang di Jepang https://t.co/RiEFp4vPXV,1793856159956300104,,,in,,0,0,0,https://x.com/reportasee/status/1793856159956300104,1081228439825215488,reportasee,petani milenial ciamis ikuti program magang di jepang https://t.co/riefp4vpxv,petani milenial ciamis ikuti program magang di jepang,"['petani', 'milenial', 'ciamis', 'ikuti', 'program', 'magang', 'di', 'jepang']","['petani', 'milenial', 'ciamis', 'ikuti', 'program', 'magang', 'di', 'jepang']","['petani', 'milenial', 'ciamis', 'ikuti', 'program', 'magang', 'jepang']","['tani', 'milenial', 'ciamis', 'ikut', 'program', 'magang', 'jepang']",-3,negatif
1793529571108913257,Thu May 23 06:29:06 +0000 2024,0,UDB Surakarta dan Stakeholder Dorong Pembiayaan Inklusif bagi Petani Milenial https://t.co/6qu5XucMrW https://t.co/T8XnNTmVLe,1793529571108913257,https://pbs.twimg.com/media/GOPlpBVaEAAne14.jpg,,in,"Solo, Central Java, Indonesia",0,0,0,https://x.com/soloposdotcom/status/1793529571108913257,155169715,soloposdotcom,udb surakarta dan stakeholder dorong pembiayaan inklusif bagi petani milenial https://t.co/6qu5xucmrw https://t.co/t8xnntmvle,udb surakarta dan stakeholder dorong pembiayaan inklusif bagi petani milenial,"['udb', 'surakarta', 'dan', 'stakeholder', 'dorong', 'pembiayaan', 'inklusif', 'bagi', 'petani', 'milenial']","['udb', 'surakarta', 'dan', 'stakeholder', 'dorong', 'pembiayaan', 'inklusif', 'bagi', 'petani', 'milenial']","['udb', 'surakarta', 'stakeholder', 'dorong', 'pembiayaan', 'inklusif', 'petani', 'milenial']","['udb', 'surakarta', 'stakeholder', 'dorong', 'biaya', 'inklusif', 'tani', 'milenial']",-1,negatif
1793272221693342176,Wed May 22 14:39:41 +0000 2024,3,@pangeransiahaan Kadernya jarang yg milenial perkotaan yg aktif dimedsos kebanyakan rakyat yg aktif dilapangan macam pedagang kaki lima petani dkk,1793290640848982117,,pangeransiahaan,in,,0,0,0,https://x.com/agoeng_set/status/1793290640848982117,742048481502629889,agoeng_set,@pangeransiahaan kadernya jarang yg milenial perkotaan yg aktif dimedsos kebanyakan rakyat yg aktif dilapangan macam pedagang kaki lima petani dkk,kadernya jarang yg milenial perkotaan yg aktif dimedsos kebanyakan rakyat yg aktif dilapangan macam pedagang kaki lima petani dkk,"['kadernya', 'jarang', 'yg', 'milenial', 'perkotaan', 'yg', 'aktif', 'dimedsos', 'kebanyakan', 'rakyat', 'yg', 'aktif', 'dilapangan', 'macam', 'pedagang', 'kaki', 'lima', 'petani', 'dkk']","['kadernya', 'jarang', 'yang', 'milenial', 'perkotaan', 'yang', 'aktif', 'dimedsos', 'kebanyakan', 'rakyat', 'yang', 'aktif', 'dilapangan', 'macam', 'pedagang', 'kaki', 'lima', 'petani', 'dan', 'kawan-kawan']","['kadernya', 'jarang', 'milenial', 'perkotaan', 'aktif', 'dimedsos', 'kebanyakan', 'rakyat', 'aktif', 'dilapangan', 'pedagang', 'kaki', 'petani', 'kawan-kawan']","['kader', 'jarang', 'milenial', 'kota', 'aktif', 'dimedsos', 'banyak', 'rakyat', 'aktif', 'lapang', 'dagang', 'kaki', 'tani', 'kawan']",0,positif
1793277573792715223,Wed May 22 13:47:45 +0000 2024,0,Org gila mana yg stres kuliah pengen cepet lulus biar jadi petani.. Petani milenial doong,1793277573792715223,,,in,,0,0,0,https://x.com/vanpirlatah/status/1793277573792715223,1148823846327185408,vanpirlatah,org gila mana yg stres kuliah pengen cepet lulus biar jadi petani.. petani milenial doong,org gila mana yg stres kuliah pengen cepet lulus biar jadi petani petani milenial doong,"['org', 'gila', 'mana', 'yg', 'stres', 'kuliah', 'pengen', 'cepet', 'lulus', 'biar', 'jadi', 'petani', 'petani', 'milenial', 'doong']","['orang', 'gila', 'mana', 'yang', 'stres', 'kuliah', 'ingin', 'cepat', 'lulus', 'biar', 'jadi', 'petani', 'petani', 'milenial', 'doong']","['orang', 'gila', 'stres', 'kuliah', 'cepat', 'lulus', 'biar', 'petani', 'petani', 'milenial', 'doong']","['orang', 'gila', 'stres', 'kuliah', 'cepat', 'lulus', 'biar', 'tani', 'tani', 'milenial', 'doong']",-4,negatif
1793196769200775351,Wed May 22 08:26:40 +0000 2024,0,Panen Melon Bupati Yes Harapkan Jadi Referensi Petani Milenial @yuhronur_yes #lamongan #megilan #lamonganmegilan #pertanian #melon https://t.co/oAy83smTEZ,1793196769200775351,,,in,"Lamongan, Indonesia ",0,0,0,https://x.com/prokopimkablmg/status/1793196769200775351,966239076075450368,prokopimkablmg,panen melon bupati yes harapkan jadi referensi petani milenial @yuhronur_yes #lamongan #megilan #lamonganmegilan #pertanian #melon https://t.co/oay83smtez,panen melon bupati yes harapkan jadi referensi petani milenial,"['panen', 'melon', 'bupati', 'yes', 'harapkan', 'jadi', 'referensi', 'petani', 'milenial']","['panen', 'melon', 'bupati', 'yes', 'harapkan', 'jadi', 'referensi', 'petani', 'milenial']","['panen', 'melon', 'bupati', 'yes', 'harapkan', 'referensi', 'petani', 'milenial']","['panen', 'melon', 'bupati', 'yes', 'harap', 'referensi', 'tani', 'milenial']",3,positif
1792821760175591877,Tue May 21 08:43:10 +0000 2024,0,Ibu Dewi berpendapat tentang perkembangan supply chain produk pertanian Indonesia perlu ada yang diputus karena terlalu panjang. Menurutnya bisa melalui e-commerce &gt; petani milenial &gt; langsung diantarkan. Memanfaatkan teknologi berbasis aplikasi juga bisa memutus rantai pasar. https://t.co/LvwGXT0wqA,1792838532144451743,https://pbs.twimg.com/media/GOFwitAaIAAbKRw.jpg,cips_id,in,"Jakarta, Indonesia",0,1,0,https://x.com/cips_id/status/1792838532144451743,3146528560,cips_id,ibu dewi berpendapat tentang perkembangan supply chain produk pertanian indonesia perlu ada yang diputus karena terlalu panjang. menurutnya bisa melalui e-commerce &gt; petani milenial &gt; langsung diantarkan. memanfaatkan teknologi berbasis aplikasi juga bisa memutus rantai pasar. https://t.co/lvwgxt0wqa,ibu dewi berpendapat tentang perkembangan supply chain produk pertanian indonesia perlu ada yang diputus karena terlalu panjang menurutnya bisa melalui ecommerce gt petani milenial gt langsung diantarkan memanfaatkan teknologi berbasis aplikasi juga bisa memutus rantai pasar,"['ibu', 'dewi', 'berpendapat', 'tentang', 'perkembangan', 'supply', 'chain', 'produk', 'pertanian', 'indonesia', 'perlu', 'ada', 'yang', 'diputus', 'karena', 'terlalu', 'panjang', 'menurutnya', 'bisa', 'melalui', 'ecommerce', 'gt', 'petani', 'milenial', 'gt', 'langsung', 'diantarkan', 'memanfaatkan', 'teknologi', 'berbasis', 'aplikasi', 'juga', 'bisa', 'memutus', 'rantai', 'pasar']","['ibu', 'dewi', 'berpendapat', 'tentang', 'perkembangan', 'supply', 'chain', 'produk', 'pertanian', 'indonesia', 'perlu', 'ada', 'yang', 'diputus', 'karena', 'terlalu', 'panjang', 'menurutnya', 'bisa', 'melalui', 'ecommerce', 'begitu', 'petani', 'milenial', 'begitu', 'langsung', 'diantarkan', 'memanfaatkan', 'teknologi', 'berbasis', 'aplikasi', 'juga', 'bisa', 'memutus', 'rantai', 'pasar']","['dewi', 'berpendapat', 'perkembangan', 'supply', 'chain', 'produk', 'pertanian', 'indonesia', 'diputus', 'menurutnya', 'ecommerce', 'petani', 'milenial', 'langsung', 'diantarkan', 'memanfaatkan', 'teknologi', 'berbasis', 'aplikasi', 'memutus', 'rantai', 'pasar']","['dewi', 'dapat', 'kembang', 'supply', 'chain', 'produk', 'tani', 'indonesia', 'putus', 'turut', 'ecommerce', 'tani', 'milenial', 'langsung', 'antar', 'manfaat', 'teknologi', 'bas', 'aplikasi', 'putus', 'rantai', 'pasar']",0,positif
1792835691434611052,Tue May 21 08:31:52 +0000 2024,0,Halo #SobatYESS Dalam usaha-usaha memajukan petani milenial di Indonesia Program YESS kali ini melakukan Monitoring Inkubator Bisnis di Kec. Parungkuda Kab. Sukabumi #YESSProgramme #BPPSDMP #Pusdiktan #Kementan #Ifad #petanimudaYESS https://t.co/zJ4mHZd1yo,1792835691434611052,,,in,,0,0,0,https://x.com/ProjectUpland/status/1792835691434611052,1561585060251217921,ProjectUpland,halo #sobatyess dalam usaha-usaha memajukan petani milenial di indonesia program yess kali ini melakukan monitoring inkubator bisnis di kec. parungkuda kab. sukabumi #yessprogramme #bppsdmp #pusdiktan #kementan #ifad #petanimudayess https://t.co/zj4mhzd1yo,halo dalam usahausaha memajukan petani milenial di indonesia program yess kali ini melakukan monitoring inkubator bisnis di kec parungkuda kab sukabumi,"['halo', 'dalam', 'usahausaha', 'memajukan', 'petani', 'milenial', 'di', 'indonesia', 'program', 'yess', 'kali', 'ini', 'melakukan', 'monitoring', 'inkubator', 'bisnis', 'di', 'kec', 'parungkuda', 'kab', 'sukabumi']","['halo', 'dalam', 'usahausaha', 'memajukan', 'petani', 'milenial', 'di', 'indonesia', 'program', 'yess', 'kali', 'ini', 'melakukan', 'monitoring', 'inkubator', 'bisnis', 'di', 'kecamatan', 'parungkuda', 'kabupaten', 'sukabumi']","['halo', 'usahausaha', 'memajukan', 'petani', 'milenial', 'indonesia', 'program', 'yess', 'kali', 'monitoring', 'inkubator', 'bisnis', 'kecamatan', 'parungkuda', 'kabupaten', 'sukabumi']","['halo', 'usahausaha', 'maju', 'tani', 'milenial', 'indonesia', 'program', 'yess', 'kali', 'monitoring', 'inkubator', 'bisnis', 'camat', 'parungkuda', 'kabupaten', 'sukabumi']",4,positif
1792781299855634628,Tue May 21 04:55:44 +0000 2024,8,Seorang petani di Subang mengaku ditipu oleh komplotan anggota polisi sebesar 598 jt dari hasil menjual tanah alih putrinya menjadi polwan justru malah dijadikan pembantu &amp; tidak digaji selama setahun oleh oknum polisi di sebuah tempat tinggal di jakarta. ‍ #Viralvideo https://t.co/zSLlEzxt4W,1792781299855634628,https://pbs.twimg.com/ext_tw_video_thumb/1792781095853023233/pu/img/DE2XXZEfKyOz2Ji_.jpg,,in,moskov,0,1,2,https://x.com/Ryan_Fighter7/status/1792781299855634628,1659863813502693376,Ryan_Fighter7,seorang petani di subang mengaku ditipu oleh komplotan anggota polisi sebesar 598 jt dari hasil menjual tanah alih putrinya menjadi polwan justru malah dijadikan pembantu &amp; tidak digaji selama setahun oleh oknum polisi di sebuah tempat tinggal di jakarta. ‍ #viralvideo https://t.co/zsllezxt4w,seorang petani di subang mengaku ditipu oleh komplotan anggota polisi sebesar jt dari hasil menjual tanah alih putrinya menjadi polwan justru malah dijadikan pembantu amp tidak digaji selama setahun oleh oknum polisi di sebuah tempat tinggal di jakarta,"['seorang', 'petani', 'di', 'subang', 'mengaku', 'ditipu', 'oleh', 'komplotan', 'anggota', 'polisi', 'sebesar', 'jt', 'dari', 'hasil', 'menjual', 'tanah', 'alih', 'putrinya', 'menjadi', 'polwan', 'justru', 'malah', 'dijadikan', 'pembantu', 'amp', 'tidak', 'digaji', 'selama', 'setahun', 'oleh', 'oknum', 'polisi', 'di', 'sebuah', 'tempat', 'tinggal', 'di', 'jakarta']","['seorang', 'petani', 'di', 'subang', 'mengaku', 'ditipu', 'oleh', 'komplotan', 'anggota', 'polisi', 'sebesar', 'jt', 'dari', 'hasil', 'menjual', 'tanah', 'alih', 'putrinya', 'menjadi', 'polisi', 'wanita', 'justru', 'bahkan', 'dijadikan', 'pembantu', 'amp', 'tidak', 'digaji', 'selama', 'setahun', 'oleh', 'oknum', 'polisi', 'di', 'sebuah', 'tempat', 'tinggal', 'di', 'jakarta']","['petani', 'subang', 'mengaku', 'ditipu', 'komplotan', 'anggota', 'polisi', 'jt', 'hasil', 'menjual', 'tanah', 'alih', 'putrinya', 'polisi', 'wanita', 'dijadikan', 'pembantu', 'amp', 'digaji', 'setahun', 'oknum', 'polisi', 'tinggal', 'jakarta']","['tani', 'subang', 'aku', 'tipu', 'komplot', 'anggota', 'polisi', 'jt', 'hasil', 'jual', 'tanah', 'alih', 'putri', 'polisi', 'wanita', 'jadi', 'bantu', 'amp', 'gaji', 'tahun', 'oknum', 'polisi', 'tinggal', 'jakarta']",-3,negatif
1792540840868585498,Mon May 20 13:00:14 +0000 2024,1,Program Petani Milenial Disinggung dalam Sidang Syahrul Yasin Limpo https://t.co/bGIUgsZKWo,1792540840868585498,,,in,,0,0,1,https://x.com/IDNTimes/status/1792540840868585498,388190238,IDNTimes,program petani milenial disinggung dalam sidang syahrul yasin limpo https://t.co/bgiugszkwo,program petani milenial disinggung dalam sidang syahrul yasin limpo,"['program', 'petani', 'milenial', 'disinggung', 'dalam', 'sidang', 'syahrul', 'yasin', 'limpo']","['program', 'petani', 'milenial', 'disinggung', 'dalam', 'sidang', 'syahrul', 'yasin', 'limpo']","['program', 'petani', 'milenial', 'disinggung', 'sidang', 'syahrul', 'yasin', 'limpo']","['program', 'tani', 'milenial', 'singgung', 'sidang', 'syahrul', 'yasin', 'limpo']",-6,negatif
